7844,  MFF2T3A,0.146,9.493
7845,  MFF2T4A,-0.567,9.293
7846,  MFF2T5A,-0.150,9.373
7847,  MFF2T6A,-0.229,9.344
7848,  MFF2FzA,1.251,9.572
7849,  MFF2CzA,0.560,9.444
7850,  MFF2PzA,-0.450,9.214
7851,  MFF3F4A,0.286,9.442
7852,  MFF3C3A,-0.311,9.423
7853,  MFF3C4A,0.104,9.538
7854,  MFF3P3A,-0.709,9.169
7855,  MFF3P4A,-0.387,9.295
7856,  MFF3O1A,0.002,9.527
7857,  MFF3O2A,0.509,9.739
7858,  MFF3F7A,0.559,9.462
7859,  MFF3F8A,1.020,9.567
7860,  MFF3T3A,0.355,9.561
7861,  MFF3T4A,0.436,9.555
7862,  MFF3T5A,-0.093,9.424
7863,  MFF3T6A,0.076,9.469
7864,  MFF3FzA,0.155,9.385
7865,  MFF3CzA,0.032,9.315
7866,  MFF3PzA,-0.583,9.192
7867,  MFF4C3A,-0.475,9.326
7868,  MFF4C4A,-1.006,9.187
7869,  MFF4P3A,-0.939,9.058
7870,  MFF4P4A,-0.899,9.098
7871,  MFF4O1A,-0.112,9.468
7872,  MFF4O2A,0.394,9.694
7873,  MFF4F7A,-0.237,9.300
7874,  MFF4F8A,-0.154,9.302
7875,  MFF4T3A,-0.233,9.373
7876,  MFF4T4A,-0.914,9.183
7877,  MFF4T5A,-0.367,9.294
7878,  MFF4T6A,-0.411,9.279
7879,  MFF4FzA,0.083,9.358
7880,  MFF4CzA,-0.603,9.111
7881,  MFF4PzA,-0.873,9.069
7882,  MFC3C4A,0.192,9.632
7883,  MFC3P3A,-0.743,9.186
7884,  MFC3P4A,-0.323,9.348
7885,  MFC3O1A,0.029,9.564
7886,  MFC3O2A,0.501,9.749
7887,  MFC3F7A,0.095,9.503
7888,  MFC3F8A,0.479,9.608
7889,  MFC3T3A,0.492,9.689
7890,  MFC3T4A,0.588,9.690
7891,  MFC3T5A,0.204,9.584
7892,  MFC3T6A,0.156,9.523
7893,  MFC3FzA,-0.650,9.263
7894,  MFC3CzA,0.073,9.497
7895,  MFC3PzA,-0.537,9.247
7896,  MFC4P3A,-0.741,9.183
7897,  MFC4P4A,-0.769,9.171
7898,  MFC4O1A,-0.055,9.509
7899,  MFC4O2A,0.465,9.747
7900,  MFC4F7A,0.301,9.559
7901,  MFC4F8A,0.538,9.649
7902,  MFC4T3A,0.308,9.615
7903,  MFC4T4A,0.406,9.666
7904,  MFC4T5A,-0.123,9.420
7905,  MFC4T6A,-0.128,9.431
7906,  MFC4FzA,-0.899,9.196
7907,  MFC4CzA,-0.168,9.415
7908,  MFC4PzA,-0.804,9.138
7909,  MFP3P4A,-0.138,9.358
7910,  MFP3O1A,0.421,9.697
7911,  MFP3O2A,0.735,9.808
7912,  MFP3F7A,-0.564,9.193
7913,  MFP3F8A,-0.324,9.285
7914,  MFP3T3A,-0.329,9.321
7915,  MFP3T4A,-0.130,9.385
7916,  MFP3T5A,0.882,9.781
7917,  MFP3T6A,0.258,9.513
7918,  MFP3FzA,-0.922,9.067
7919,  MFP3CzA,-0.958,9.060
7920,  MFP3PzA,0.396,9.562
7921,  MFP4O1A,0.391,9.657
7922,  MFP4O2A,0.922,9.910
7923,  MFP4F7A,-0.330,9.294
7924,  MFP4F8A,-0.208,9.350
7925,  MFP4T3A,-0.053,9.430
7926,  MFP4T4A,-0.083,9.427
7927,  MFP4T5A,0.478,9.610
7928,  MFP4T6A,0.783,9.751
7929,  MFP4FzA,-0.820,9.121
7930,  MFP4CzA,-0.813,9.117
7931,  MFP4PzA,-0.466,9.182
7932,  MFO1O2A,0.322,9.632
7933,  MFO1F7A,-0.110,9.475
7934,  MFO1F8A,-0.001,9.516
7935,  MFO1T3A,-0.092,9.512
7936,  MFO1T4A,0.087,9.568
7937,  MFO1T5A,0.296,9.670
7938,  MFO1T6A,0.309,9.629
7939,  MFO1FzA,-0.067,9.485
7940,  MFO1CzA,-0.042,9.488
7941,  MFO1PzA,0.504,9.698
7942,  MFO2F7A,0.393,9.688
7943,  MFO2F8A,0.480,9.735
7944,  MFO2T3A,0.400,9.707
7945,  MFO2T4A,0.525,9.780
7946,  MFO2T5A,0.672,9.791
7947,  MFO2T6A,0.828,9.908
7948,  MFO2FzA,0.425,9.697
7949,  MFO2CzA,0.444,9.693
7950,  MFO2PzA,0.780,9.814
7951,  MFF7F8A,-0.199,9.348
7952,  MFF7T3A,0.106,9.554
7953,  MFF7T4A,-0.058,9.445
7954,  MFF7T5A,-0.303,9.323
7955,  MFF7T6A,-0.164,9.367
7956,  MFF7FzA,-0.053,9.298
7957,  MFF7CzA,0.332,9.391
7958,  MFF7PzA,-0.468,9.205
7959,  MFF8T3A,0.157,9.514
7960,  MFF8T4A,-0.082,9.493
7961,  MFF8T5A,-0.042,9.417
7962,  MFF8T6A,-0.120,9.401
7963,  MFF8FzA,0.261,9.361
7964,  MFF8CzA,0.543,9.446
7965,  MFF8PzA,-0.302,9.272
7966,  MFT3T4A,0.445,9.669
7967,  MFT3T5A,-0.341,9.348
7968,  MFT3T6A,-0.034,9.446
7969,  MFT3FzA,-0.159,9.385
7970,  MFT3CzA,0.465,9.526
7971,  MFT3PzA,-0.199,9.340
7972,  MFT4T5A,0.178,9.531
7973,  MFT4T6A,-0.097,9.446
7974,  MFT4FzA,-0.494,9.276
7975,  MFT4CzA,0.277,9.453
7976,  MFT4PzA,-0.181,9.340
7977,  MFT5T6A,0.301,9.557
7978,  MFT5FzA,-0.284,9.328
7979,  MFT5CzA,-0.065,9.395
7980,  MFT5PzA,0.758,9.706
7981,  MFT6FzA,-0.281,9.319
7982,  MFT6CzA,-0.148,9.352
7983,  MFT6PzA,0.212,9.475
7984,  MFFzCzA,-0.790,9.034
7985,  MFFzPzA,-0.849,9.079
7986,  MFCzPzA,-0.963,9.053
7987,  MFF1F2B,0.232,18.793
7988,  MFF1F3B,0.203,18.155
7989,  MFF1F4B,0.157,18.202
7990,  MFF1C3B,0.241,17.928
7991,  MFF1C4B,-0.304,17.582
7992,  MFF1P3B,0.226,17.522
7993,  MFF1P4B,-0.098,17.288
7994,  MFF1O1B,-0.211,17.129
7995,  MFF1O2B,-0.141,17.181
7996,  MFF1F7B,0.543,18.689
7997,  MFF1F8B,0.134,18.355
7998,  MFF1T3B,0.114,17.968
7999,  MFF1T4B,-0.338,17.645
8000,  MFF1T5B,-0.093,17.209
8001,  MFF1T6B,0.256,17.389
8002,  MFF1FzB,0.222,17.980
8003,  MFF1CzB,-0.044,17.729
8004,  MFF1PzB,0.021,17.366
8005,  MFF2F3B,0.693,18.563
8006,  MFF2F4B,-0.226,17.856
8007,  MFF2C3B,0.537,18.116
8008,  MFF2C4B,-0.378,17.518
8009,  MFF2P3B,0.388,17.621
8010,  MFF2P4B,0.100,17.442
8011,  MFF2O1B,-0.109,17.182
8012,  MFF2O2B,-0.116,17.185
8013,  MFF2F7B,0.748,18.756
8014,  MFF2F8B,-0.411,17.973
8015,  MFF2T3B,0.284,18.032
8016,  MFF2T4B,-0.591,17.471
8017,  MFF2T5B,0.100,17.326
8018,  MFF2T6B,0.336,17.464
8019,  MFF2FzB,0.344,18.047
8020,  MFF2CzB,0.278,17.918
8021,  MFF2PzB,0.195,17.469
8022,  MFF3F4B,0.916,18.799
8023,  MFF3C3B,0.699,18.090
8024,  MFF3C4B,0.579,18.056
8025,  MFF3P3B,0.551,17.614
8026,  MFF3P4B,0.546,17.543
8027,  MFF3O1B,-0.059,17.096
8028,  MFF3O2B,0.035,17.159
8029,  MFF3F7B,0.708,18.236
8030,  MFF3F8B,0.902,18.559
8031,  MFF3T3B,0.276,17.863
8032,  MFF3T4B,0.119,17.755
8033,  MFF3T5B,0.131,17.189
8034,  MFF3T6B,0.727,17.494
8035,  MFF3FzB,0.973,18.651
8036,  MFF3CzB,0.659,18.121
8037,  MFF3PzB,0.478,17.527
8038,  MFF4C3B,1.031,18.419
8039,  MFF4C4B,-0.109,17.695
8040,  MFF4P3B,0.813,17.809
8041,  MFF4P4B,0.282,17.510
8042,  MFF4O1B,0.044,17.210
8043,  MFF4O2B,-0.022,17.173
8044,  MFF4F7B,0.985,18.674
8045,  MFF4F8B,0.247,18.067
8046,  MFF4T3B,0.461,18.001
8047,  MFF4T4B,-0.294,17.556
8048,  MFF4T5B,0.254,17.307
8049,  MFF4T6B,0.508,17.453
8050,  MFF4FzB,0.570,18.425
8051,  MFF4CzB,0.757,18.271
8052,  MFF4PzB,0.457,17.569
8053,  MFC3C4B,1.188,18.213
8054,  MFC3P3B,0.741,17.602
8055,  MFC3P4B,0.992,17.635
8056,  MFC3O1B,-0.225,16.928
8057,  MFC3O2B,0.074,17.109
8058,  MFC3F7B,0.612,18.047
8059,  MFC3F8B,1.179,18.396
8060,  MFC3T3B,0.151,17.741
8061,  MFC3T4B,0.445,17.835
8062,  MFC3T5B,0.037,17.018
8063,  MFC3T6B,1.047,17.518
8064,  MFC3FzB,1.022,18.060
8065,  MFC3CzB,1.022,18.088
8066,  MFC3PzB,0.703,17.497
8067,  MFC4P3B,1.228,17.833
8068,  MFC4P4B,0.705,17.576
8069,  MFC4O1B,-0.008,17.040
8070,  MFC4O2B,-0.254,16.901
8071,  MFC4F7B,0.641,18.052
8072,  MFC4F8B,0.116,17.782
8073,  MFC4T3B,0.274,17.621
8074,  MFC4T4B,-0.535,17.216
8075,  MFC4T5B,0.304,17.142
8076,  MFC4T6B,0.217,17.039
8077,  MFC4FzB,0.351,17.704
8078,  MFC4CzB,1.077,18.151
8079,  MFC4PzB,1.079,17.703
8080,  MFP3P4B,1.449,17.688
8081,  MFP3O1B,-0.404,16.747
8082,  MFP3O2B,0.247,17.132
8083,  MFP3F7B,0.747,17.709
8084,  MFP3F8B,1.230,17.993
8085,  MFP3T3B,0.246,17.418
8086,  MFP3T4B,0.671,17.685
8087,  MFP3T5B,-0.192,16.661
8088,  MFP3T6B,1.303,17.498
8089,  MFP3FzB,0.774,17.537
8090,  MFP3CzB,0.965,17.621
8091,  MFP3PzB,1.347,17.641
8092,  MFP4O1B,0.022,16.966
8093,  MFP4O2B,-0.145,16.918
8094,  MFP4F7B,0.700,17.651
8095,  MFP4F8B,0.845,17.811
8096,  MFP4T3B,0.324,17.364
8097,  MFP4T4B,0.349,17.559
8098,  MFP4T5B,0.300,16.967
8099,  MFP4T6B,0.428,16.970
8100,  MFP4FzB,0.430,17.320
8101,  MFP4CzB,0.725,17.449
8102,  MFP4PzB,1.951,17.829
8103,  MFO1O2B,0.821,17.717
8104,  MFO1F7B,0.130,17.266
8105,  MFO1F8B,0.317,17.391
8106,  MFO1T3B,-0.026,17.151
8107,  MFO1T4B,0.094,17.240
8108,  MFO1T5B,-0.109,16.926
8109,  MFO1T6B,0.444,17.234
8110,  MFO1FzB,0.091,17.081
8111,  MFO1CzB,-0.076,16.958
8112,  MFO1PzB,-0.248,16.794
8113,  MFO2F7B,0.200,17.313
8114,  MFO2F8B,0.221,17.345
8115,  MFO2T3B,0.253,17.336
8116,  MFO2T4B,-0.117,17.129
8117,  MFO2T5B,0.382,17.216
8118,  MFO2T6B,-0.190,16.934
8119,  MFO2FzB,-0.008,17.039
8120,  MFO2CzB,-0.128,16.949
8121,  MFO2PzB,0.039,16.992
8122,  MFF7F8B,1.001,18.800
8123,  MFF7T3B,0.072,18.077
8124,  MFF7T4B,0.417,18.104
8125,  MFF7T5B,0.364,17.435
8126,  MFF7T6B,0.928,17.694
8127,  MFF7FzB,1.173,18.454
8128,  MFF7CzB,0.811,18.085
8129,  MFF7PzB,0.669,17.607
8130,  MFF8T3B,0.676,18.272
8131,  MFF8T4B,-0.048,17.999
8132,  MFF8T5B,0.708,17.621
8133,  MFF8T6B,0.945,17.778
8134,  MFF8FzB,0.739,18.199
8135,  MFF8CzB,0.988,18.221
8136,  MFF8PzB,0.995,17.810
8137,  MFT3T4B,0.324,17.831
8138,  MFT3T5B,0.029,17.355
8139,  MFT3T6B,0.726,17.597
8140,  MFT3FzB,0.551,17.856
8141,  MFT3CzB,0.358,17.650
8142,  MFT3PzB,0.379,17.397
8143,  MFT4T5B,0.317,17.381
8144,  MFT4T6B,0.353,17.579
8145,  MFT4FzB,-0.065,17.481
8146,  MFT4CzB,0.333,17.708
8147,  MFT4PzB,0.610,17.627
8148,  MFT5T6B,0.957,17.380
8149,  MFT5FzB,0.359,17.155
8150,  MFT5CzB,0.264,17.033
8151,  MFT5PzB,0.139,16.822
8152,  MFT6FzB,0.609,17.271
8153,  MFT6CzB,0.826,17.311
8154,  MFT6PzB,1.198,17.359
8155,  MFFzCzB,0.794,17.798
8156,  MFFzPzB,0.455,17.299
8157,  MFCzPzB,0.457,17.303
8158,  MFF1F2S,-0.338,7.907
8159,  MFF1F3S,-0.712,6.205
8160,  MFF1F4S,-0.791,6.353
8161,  MFF1C3S,-1.559,5.845
8162,  MFF1C4S,-1.214,6.207
8163,  MFF1P3S,-1.686,6.258
8164,  MFF1P4S,-1.583,6.373
8165,  MFF1O1S,-0.467,7.899
8166,  MFF1O2S,-0.106,8.221
8167,  MFF1F7S,-0.378,6.662
8168,  MFF1F8S,-0.450,6.765
8169,  MFF1T3S,-0.666,6.748
8170,  MFF1T4S,-1.068,6.338
8171,  MFF1T5S,-1.169,6.859
8172,  MFF1T6S,-1.143,6.882
8173,  MFF1FzS,-0.913,5.780
8174,  MFF1CzS,-1.530,5.368
8175,  MFF1PzS,-1.474,6.275
8176,  MFF2F3S,-0.609,6.548
8177,  MFF2F4S,-0.947,5.874
8178,  MFF2C3S,-1.558,5.902
8179,  MFF2C4S,-1.448,5.962
8180,  MFF2P3S,-1.725,6.250
8181,  MFF2P4S,-1.633,6.383
8182,  MFF2O1S,-0.442,7.958
8183,  MFF2O2S,-0.072,8.283
8184,  MFF2F7S,-0.153,7.231
8185,  MFF2F8S,-0.746,6.085
8186,  MFF2T3S,-0.759,6.721
8187,  MFF2T4S,-1.340,5.990
8188,  MFF2T5S,-1.285,6.779
8189,  MFF2T6S,-1.256,6.821
8190,  MFF2FzS,-0.857,5.839
8191,  MFF2CzS,-1.541,5.371
8192,  MFF2PzS,-1.524,6.299
8193,  MFF3F4S,-0.337,7.802
8194,  MFF3C3S,-1.374,6.648
8195,  MFF3C4S,-0.790,7.236
8196,  MFF3P3S,-1.233,7.054
8197,  MFF3P4S,-1.116,7.110
8198,  MFF3O1S,0.071,8.499
8199,  MFF3O2S,0.520,8.869
8200,  MFF3F7S,-0.272,6.992
8201,  MFF3F8S,-0.083,7.337
8202,  MFF3T3S,-0.591,7.234
8203,  MFF3T4S,-1.031,6.800
8204,  MFF3T5S,-0.720,7.526
8205,  MFF3T6S,-0.689,7.472
8206,  MFF3FzS,-0.896,6.729
8207,  MFF3CzS,-1.298,5.932
8208,  MFF3PzS,-1.050,7.010
8209,  MFF4C3S,-1.335,6.762
8210,  MFF4C4S,-1.499,6.479
8211,  MFF4P3S,-1.327,6.962
8212,  MFF4P4S,-1.391,6.983
8213,  MFF4O1S,-0.072,8.419
8214,  MFF4O2S,0.362,8.794
8215,  MFF4F7S,-0.213,7.299
8216,  MFF4F8S,-0.331,7.024
8217,  MFF4T3S,-0.547,7.327
8218,  MFF4T4S,-1.171,6.739
8219,  MFF4T5S,-0.838,7.432
8220,  MFF4T6S,-0.908,7.428
8221,  MFF4FzS,-0.511,7.229
8222,  MFF4CzS,-1.488,5.765
8223,  MFF4PzS,-1.158,6.959
8224,  MFC3C4S,-0.865,7.883
8225,  MFC3P3S,-0.723,7.810
8226,  MFC3P4S,-0.809,7.818
8227,  MFC3O1S,0.134,8.784
8228,  MFC3O2S,0.502,9.087
8229,  MFC3F7S,-1.207,6.424
8230,  MFC3F8S,-1.064,6.668
8231,  MFC3T3S,-1.058,6.812
8232,  MFC3T4S,-1.522,6.747
8233,  MFC3T5S,-0.760,7.746
8234,  MFC3T6S,-0.828,7.708
8235,  MFC3FzS,-1.568,6.313
8236,  MFC3CzS,-1.846,6.172
8237,  MFC3PzS,-0.675,7.677
8238,  MFC4P3S,-0.721,7.870
8239,  MFC4P4S,-0.604,7.951
8240,  MFC4O1S,0.148,8.806
8241,  MFC4O2S,0.509,9.106
8242,  MFC4F7S,-0.777,6.865
8243,  MFC4F8S,-0.982,6.668
8244,  MFC4T3S,-0.860,7.289
8245,  MFC4T4S,-1.399,6.517
8246,  MFC4T5S,-0.612,7.873
8247,  MFC4T6S,-0.606,7.875
8248,  MFC4FzS,-1.329,6.513
8249,  MFC4CzS,-1.359,6.610
8250,  MFC4PzS,-0.513,7.802
8251,  MFP3P4S,-0.683,8.048
8252,  MFP3O1S,0.259,8.964
8253,  MFP3O2S,0.484,9.203
8254,  MFP3F7S,-1.191,6.776
8255,  MFP3F8S,-1.092,6.882
8256,  MFP3T3S,-1.123,7.008
8257,  MFP3T4S,-1.368,7.029
8258,  MFP3T5S,-1.039,7.332
8259,  MFP3T6S,-0.764,7.802
8260,  MFP3FzS,-1.356,6.788
8261,  MFP3CzS,-1.397,6.831
8262,  MFP3PzS,-1.210,7.373
8263,  MFP4O1S,0.130,8.907
8264,  MFP4O2S,0.597,9.277
8265,  MFP4F7S,-1.179,6.798
8266,  MFP4F8S,-1.031,6.976
8267,  MFP4T3S,-1.063,7.220
8268,  MFP4T4S,-1.349,6.901
8269,  MFP4T5S,-0.908,7.712
8270,  MFP4T6S,-1.186,7.259
8271,  MFP4FzS,-1.275,6.879
8272,  MFP4CzS,-1.080,7.131
8273,  MFP4PzS,-0.513,7.924
8274,  MFO1O2S,0.395,9.516
8275,  MFO1F7S,-0.173,8.232
8276,  MFO1F8S,-0.081,8.312
8277,  MFO1T3S,-0.130,8.523
8278,  MFO1T4S,-0.035,8.623
8279,  MFO1T5S,-0.032,8.825
8280,  MFO1T6S,0.163,8.989
8281,  MFO1FzS,0.059,8.390
8282,  MFO1CzS,-0.108,8.315
8283,  MFO1PzS,0.024,8.725
8284,  MFO2F7S,0.223,8.586
8285,  MFO2F8S,0.298,8.661
8286,  MFO2T3S,0.220,8.851
8287,  MFO2T4S,0.292,8.927
8288,  MFO2T5S,0.251,9.080
8289,  MFO2T6S,0.397,9.245
8290,  MFO2FzS,0.481,8.767
8291,  MFO2CzS,0.380,8.736
8292,  MFO2PzS,0.506,9.126
8293,  MFF7F8S,0.319,7.939
8294,  MFF7T3S,-0.440,7.751
8295,  MFF7T4S,-0.711,7.122
8296,  MFF7T5S,-0.844,7.350
8297,  MFF7T6S,-0.806,7.296
8298,  MFF7FzS,-0.515,6.597
8299,  MFF7CzS,-1.247,5.821
8300,  MFF7PzS,-1.131,6.664
8301,  MFF8T3S,-0.223,7.731
8302,  MFF8T4S,-0.920,7.091
8303,  MFF8T5S,-0.792,7.345
8304,  MFF8T6S,-0.648,7.495
8305,  MFF8FzS,-0.491,6.638
8306,  MFF8CzS,-1.242,5.884
8307,  MFF8PzS,-0.984,6.840
8308,  MFT3T4S,-0.415,8.100
8309,  MFT3T5S,-0.370,8.173
8310,  MFT3T6S,-0.452,7.972
8311,  MFT3FzS,-0.808,6.845
8312,  MFT3CzS,-1.420,6.058
8313,  MFT3PzS,-1.221,6.868
8314,  MFT4T5S,-0.695,7.800
8315,  MFT4T6S,-0.589,7.919
8316,  MFT4FzS,-1.317,6.419
8317,  MFT4CzS,-1.808,5.821
8318,  MFT4PzS,-1.331,6.855
8319,  MFT5T6S,-0.395,8.253
8320,  MFT5FzS,-0.855,7.266
8321,  MFT5CzS,-1.330,6.859
8322,  MFT5PzS,-1.504,7.054
8323,  MFT6FzS,-0.959,7.190
8324,  MFT6CzS,-1.268,6.958
8325,  MFT6PzS,-1.090,7.374
8326,  MFFzCzS,-1.325,5.645
8327,  MFFzPzS,-0.982,6.901
8328,  MFCzPzS,-0.657,7.298
8329, MFF1F2B2,0.102,27.977
8330, MFF1F3B2,1.397,28.431
8331, MFF1F4B2,0.783,28.205
8332, MFF1C3B2,0.719,28.212
8333, MFF1C4B2,0.840,28.241
8334, MFF1P3B2,1.238,28.402
8335, MFF1P4B2,1.288,28.411
8336, MFF1O1B2,1.444,28.455
8337, MFF1O2B2,1.518,28.543
8338, MFF1F7B2,1.119,28.466
8339, MFF1F8B2,1.028,28.313
8340, MFF1T3B2,1.631,28.492
8341, MFF1T4B2,1.145,28.359
8342, MFF1T5B2,1.490,28.445
8343, MFF1T6B2,1.618,28.474
8344, MFF1FzB2,0.873,28.293
8345, MFF1CzB2,0.682,28.193
8346, MFF1PzB2,1.117,28.363
8347, MFF2F3B2,1.806,28.505
8348, MFF2F4B2,0.515,28.099
8349, MFF2C3B2,0.862,28.208
8350, MFF2C4B2,0.435,28.061
8351, MFF2P3B2,1.148,28.336
8352, MFF2P4B2,0.626,28.139
8353, MFF2O1B2,1.266,28.373
8354, MFF2O2B2,1.273,28.448
8355, MFF2F7B2,1.080,28.299
8356, MFF2F8B2,0.881,28.278
8357, MFF2T3B2,1.743,28.463
8358, MFF2T4B2,0.590,28.135
8359, MFF2T5B2,1.983,28.569
8360, MFF2T6B2,0.857,28.211
8361, MFF2FzB2,1.424,28.433
8362, MFF2CzB2,0.724,28.167
8363, MFF2PzB2,0.617,28.154
8364, MFF3F4B2,1.916,28.499
8365, MFF3C3B2,1.262,28.155
8366, MFF3C4B2,2.152,28.566
8367, MFF3P3B2,2.053,28.478
8368, MFF3P4B2,2.385,28.668
8369, MFF3O1B2,2.009,28.568
8370, MFF3O2B2,2.240,28.734
8371, MFF3F7B2,0.377,27.927
8372, MFF3F8B2,2.115,28.529
8373, MFF3T3B2,1.370,28.170
8374, MFF3T4B2,2.248,28.587
8375, MFF3T5B2,0.771,28.038
8376, MFF3T6B2,2.802,28.770
8377, MFF3FzB2,1.415,28.299
8378, MFF3CzB2,1.208,28.165
8379, MFF3PzB2,2.137,28.581
8380, MFF4C3B2,1.200,28.258
8381, MFF4C4B2,0.756,28.058
8382, MFF4P3B2,1.397,28.390
8383, MFF4P4B2,0.801,28.107
8384, MFF4O1B2,1.509,28.445
8385, MFF4O2B2,1.497,28.490
8386, MFF4F7B2,1.234,28.265
8387, MFF4F8B2,1.192,28.262
8388, MFF4T3B2,1.640,28.388
8389, MFF4T4B2,1.013,28.144
8390, MFF4T5B2,1.910,28.535
8391, MFF4T6B2,1.079,28.161
8392, MFF4FzB2,2.164,28.696
8393, MFF4CzB2,0.777,28.071
8394, MFF4PzB2,0.949,28.248
8395, MFC3C4B2,1.158,28.269
8396, MFC3P3B2,1.954,28.570
8397, MFC3P4B2,1.606,28.434
8398, MFC3O1B2,1.279,28.345
8399, MFC3O2B2,1.922,28.606
8400, MFC3F7B2,0.261,27.950
8401, MFC3F8B2,1.463,28.311
8402, MFC3T3B2,0.923,28.131
8403, MFC3T4B2,1.299,28.301
8404, MFC3T5B2,0.959,28.127
8405, MFC3T6B2,2.624,28.675
8406, MFC3FzB2,1.715,28.453
8407, MFC3CzB2,1.581,28.408
8408, MFC3PzB2,1.930,28.572
8409, MFC4P3B2,1.065,28.285
8410, MFC4P4B2,-0.021,27.868
8411, MFC4O1B2,1.204,28.338
8412, MFC4O2B2,1.003,28.369
8413, MFC4F7B2,1.172,28.277
8414, MFC4F8B2,0.589,28.045
8415, MFC4T3B2,1.490,28.331
8416, MFC4T4B2,0.399,27.987
8417, MFC4T5B2,1.942,28.535
8418, MFC4T6B2,1.039,28.176
8419, MFC4FzB2,2.136,28.588
8420, MFC4CzB2,1.342,28.331
8421, MFC4PzB2,0.356,28.082
8422, MFP3P4B2,1.196,28.301
8423, MFP3O1B2,0.846,28.185
8424, MFP3O2B2,1.661,28.478
8425, MFP3F7B2,0.810,28.178
8426, MFP3F8B2,1.579,28.423
8427, MFP3T3B2,1.400,28.340
8428, MFP3T4B2,1.254,28.327
8429, MFP3T5B2,1.964,28.485
8430, MFP3T6B2,2.410,28.645
8431, MFP3FzB2,2.175,28.707
8432, MFP3CzB2,2.147,28.641
8433, MFP3PzB2,1.113,28.391
8434, MFP4O1B2,1.403,28.368
8435, MFP4O2B2,0.780,28.295
8436, MFP4F7B2,1.525,28.429
8437, MFP4F8B2,0.594,28.072
8438, MFP4T3B2,1.533,28.412
8439, MFP4T4B2,-0.160,27.901
8440, MFP4T5B2,2.262,28.666
8441, MFP4T6B2,2.009,28.537
8442, MFP4FzB2,1.905,28.556
8443, MFP4CzB2,1.959,28.525
8444, MFP4PzB2,0.524,28.212
8445, MFO1O2B2,2.137,28.574
8446, MFO1F7B2,1.312,28.362
8447, MFO1F8B2,1.412,28.378
8448, MFO1T3B2,1.825,28.530
8449, MFO1T4B2,1.435,28.380
8450, MFO1T5B2,2.537,28.854
8451, MFO1T6B2,2.848,28.797
8452, MFO1FzB2,2.134,28.673
8453, MFO1CzB2,1.745,28.492
8454, MFO1PzB2,1.015,28.234
8455, MFO2F7B2,1.682,28.575
8456, MFO2F8B2,1.484,28.514
8457, MFO2T3B2,1.963,28.624
8458, MFO2T4B2,0.978,28.366
8459, MFO2T5B2,2.603,28.879
8460, MFO2T6B2,1.667,28.676
8461, MFO2FzB2,2.041,28.709
8462, MFO2CzB2,1.836,28.587
8463, MFO2PzB2,0.892,28.272
8464, MFF7F8B2,1.376,28.370
8465, MFF7T3B2,0.683,28.094
8466, MFF7T4B2,1.437,28.393
8467, MFF7T5B2,0.082,27.931
8468, MFF7T6B2,2.000,28.551
8469, MFF7FzB2,0.822,28.122
8470, MFF7CzB2,0.763,28.122
8471, MFF7PzB2,1.436,28.388
8472, MFF8T3B2,2.168,28.542
8473, MFF8T4B2,0.691,28.126
8474, MFF8T5B2,2.498,28.694
8475, MFF8T6B2,1.138,28.266
8476, MFF8FzB2,1.974,28.513
8477, MFF8CzB2,1.249,28.261
8478, MFF8PzB2,0.902,28.202
8479, MFT3T4B2,1.869,28.474
8480, MFT3T5B2,0.829,28.162
8481, MFT3T6B2,2.143,28.602
8482, MFT3FzB2,1.792,28.391
8483, MFT3CzB2,1.405,28.294
8484, MFT3PzB2,1.655,28.468
8485, MFT4T5B2,2.429,28.692
8486, MFT4T6B2,0.791,28.205
8487, MFT4FzB2,2.193,28.534
8488, MFT4CzB2,1.701,28.402
8489, MFT4PzB2,0.418,28.085
8490, MFT5T6B2,2.966,28.867
8491, MFT5FzB2,2.172,28.577
8492, MFT5CzB2,1.810,28.433
8493, MFT5PzB2,2.538,28.758
8494, MFT6FzB2,2.166,28.559
8495, MFT6CzB2,2.314,28.597
8496, MFT6PzB2,2.059,28.587
8497, MFFzCzB2,0.972,28.217
8498, MFFzPzB2,2.033,28.630
8499, MFCzPzB2,2.272,28.714
8500,  MFF1F2G,0.682,41.166
8501,  MFF1F3G,0.761,41.546
8502,  MFF1F4G,0.493,41.314
8503,  MFF1C3G,0.915,41.637
8504,  MFF1C4G,0.663,41.456
8505,  MFF1P3G,0.721,41.601
8506,  MFF1P4G,0.514,41.462
8507,  MFF1O1G,0.936,41.769
8508,  MFF1O2G,0.796,41.645
8509,  MFF1F7G,1.086,41.741
8510,  MFF1F8G,0.630,41.262
8511,  MFF1T3G,0.765,41.225
8512,  MFF1T4G,1.345,41.661
8513,  MFF1T5G,1.022,41.673
8514,  MFF1T6G,0.677,41.436
8515,  MFF1FzG,0.964,41.560
8516,  MFF1CzG,0.975,41.528
8517,  MFF1PzG,0.692,41.481
8518,  MFF2F3G,0.705,41.542
8519,  MFF2F4G,0.227,41.189
8520,  MFF2C3G,0.896,41.635
8521,  MFF2C4G,0.607,41.450
8522,  MFF2P3G,0.617,41.590
8523,  MFF2P4G,0.448,41.457
8524,  MFF2O1G,0.895,41.790
8525,  MFF2O2G,0.777,41.644
8526,  MFF2F7G,0.674,41.423
8527,  MFF2F8G,0.477,41.313
8528,  MFF2T3G,0.730,41.250
8529,  MFF2T4G,1.291,41.675
8530,  MFF2T5G,0.923,41.690
